token,symbol,expiry,strike,option_type,lot_size,closing_price
35429,DALBHARAT,25Nov2025,3000.0,PE,325,529.5
35430,BHEL,30Sep2025,110.0,CE,2625,124.7
35431,BHEL,30Sep2025,110.0,PE,2625,0.05
35432,BHEL,30Sep2025,155.0,CE,2625,79.8
35433,BHEL,30Sep2025,155.0,PE,2625,0.05
35434,ABCAPITAL,30Sep2025,355.0,CE,3100,0.05
35435,ABCAPITAL,30Sep2025,355.0,PE,3100,63.45
35436,BIOCON,28Oct2025,200.0,CE,2500,169.75
35437,BIOCON,28Oct2025,200.0,PE,2500,0.05
35438,NIFTY,25Nov2025,29850.0,CE,75,8.1
35439,NIFTY,25Nov2025,29850.0,PE,75,4097.2
35440,ABCAPITAL,30Sep2025,380.0,CE,3100,0.05
35441,ABCAPITAL,30Sep2025,380.0,PE,3100,88.4
35442,ABCAPITAL,30Sep2025,390.0,CE,3100,0.05
35443,ABCAPITAL,30Sep2025,390.0,PE,3100,98.35
35444,ABCAPITAL,30Sep2025,400.0,CE,3100,0.05
35445,ABCAPITAL,30Sep2025,400.0,PE,3100,108.35
35446,ABCAPITAL,28Oct2025,350.0,CE,3100,1.9
35447,ABCAPITAL,28Oct2025,350.0,PE,3100,58.65
35448,BLUESTARCO,30Sep2025,1160.0,CE,325,803.3
35449,BLUESTARCO,30Sep2025,1160.0,PE,325,0.05
35450,ABCAPITAL,28Oct2025,370.0,CE,3100,0.75
35451,ABCAPITAL,28Oct2025,370.0,PE,3100,77.4
35452,NIFTY,25Nov2025,29900.0,CE,75,7.55
35453,NIFTY,25Nov2025,29900.0,PE,75,4146.05
35454,DALBHARAT,25Nov2025,3360.0,CE,325,1.35
35455,DALBHARAT,25Nov2025,3360.0,PE,325,875.2
35456,BOSCHLTD,30Sep2025,41500.0,CE,25,203.65
35457,DLF,30Sep2025,360.0,CE,825,423.8
35458,BOSCHLTD,30Sep2025,41500.0,PE,25,1833.7
35459,DLF,30Sep2025,360.0,PE,825,0.05
35460,DLF,28Oct2025,360.0,CE,825,425.5
35461,ABCAPITAL,28Oct2025,400.0,CE,3100,0.2
35462,ABCAPITAL,28Oct2025,400.0,PE,3100,106.6
35463,BPCL,30Sep2025,460.0,CE,1975,0.05
35464,BPCL,30Sep2025,460.0,PE,1975,133.4
35465,DLF,28Oct2025,360.0,PE,825,0.05
35466,DLF,25Nov2025,360.0,CE,825,427.2
35467,BPCL,30Sep2025,170.0,CE,1975,156.05
35468,BPCL,30Sep2025,170.0,PE,1975,0.05
35469,DLF,25Nov2025,360.0,PE,825,0.05
35470,DMART,30Sep2025,6600.0,CE,150,0.05
35471,DMART,30Sep2025,6600.0,PE,150,1826.8
35472,BPCL,30Sep2025,235.0,CE,1975,91.2
35473,BPCL,30Sep2025,235.0,PE,1975,0.05
35474,DMART,28Oct2025,5950.0,CE,150,5.7
35475,DMART,28Oct2025,5950.0,PE,150,1155.75
35476,BPCL,28Oct2025,230.0,CE,1975,97.25
35477,BPCL,28Oct2025,230.0,PE,1975,0.05
35478,DMART,25Nov2025,6600.0,CE,150,4.15
35479,DMART,25Nov2025,6600.0,PE,150,1769.3
35480,CANBK,30Sep2025,74.0,CE,6750,41.55
35481,BRITANNIA,30Sep2025,7450.0,CE,125,0.05
35482,CANBK,30Sep2025,74.0,PE,6750,0.05
35483,BRITANNIA,30Sep2025,7450.0,PE,125,1334.95
35484,BSE,30Sep2025,1650.0,CE,375,552.05
35485,BSE,30Sep2025,1650.0,PE,375,0.55
35486,DRREDDY,28Oct2025,1880.0,CE,625,0.05
35487,DRREDDY,28Oct2025,1880.0,PE,625,544.8
35488,NIFTYNXT50,25Nov2025,78100.0,CE,25,439.3
35489,NIFTYNXT50,25Nov2025,78100.0,PE,25,8322.45
35490,DRREDDY,25Nov2025,1640.0,CE,625,1.9
35491,DRREDDY,25Nov2025,1640.0,PE,625,300.65
35492,EICHERMOT,28Oct2025,4450.0,CE,175,2504.15
35493,EICHERMOT,28Oct2025,4450.0,PE,175,0.05
35494,NIFTYNXT50,25Nov2025,78200.0,CE,25,427.8
35495,NIFTYNXT50,25Nov2025,78200.0,PE,25,8409.85
35496,ETERNAL,28Oct2025,190.0,CE,2425,149.15
35497,ETERNAL,28Oct2025,190.0,PE,2425,0.05
35498,GAIL,28Oct2025,232.5,CE,3150,0.25
35499,GAIL,28Oct2025,232.5,PE,3150,50.25
35500,GAIL,28Oct2025,265.0,CE,3150,0.05
35501,GAIL,28Oct2025,265.0,PE,3150,82.3
35502,GAIL,25Nov2025,235.0,CE,3150,0.9
35503,GAIL,25Nov2025,235.0,PE,3150,52.3
35504,GODREJPROP,28Oct2025,700.0,CE,275,1392.3
35505,GODREJPROP,28Oct2025,700.0,PE,275,0.05
35506,CANBK,30Sep2025,58.0,CE,6750,57.55
35507,CANBK,30Sep2025,58.0,PE,6750,0.05
35508,GRASIM,28Oct2025,1560.0,CE,250,1329.2
35509,CANBK,30Sep2025,73.0,CE,6750,42.55
35510,GRASIM,28Oct2025,1560.0,PE,250,0.05
35511,GRASIM,25Nov2025,2040.0,CE,250,861.95
35512,CANBK,30Sep2025,73.0,PE,6750,0.05
35513,GRASIM,25Nov2025,2040.0,PE,250,0.1
35514,CANBK,28Oct2025,56.0,CE,6750,59.8
35515,HDFCAMC,28Oct2025,3000.0,CE,150,2870.0
35516,HDFCAMC,28Oct2025,3000.0,PE,150,0.05
35517,CANBK,28Oct2025,56.0,PE,6750,0.05
35518,CANBK,28Oct2025,70.0,CE,6750,45.9
35519,CANBK,28Oct2025,70.0,PE,6750,0.05
35520,CDSL,28Oct2025,720.0,CE,475,873.1
35521,CDSL,28Oct2025,720.0,PE,475,0.05
35522,HDFCBANK,30Sep2025,650.0,CE,1100,328.2
35523,HDFCBANK,30Sep2025,650.0,PE,1100,0.05
35524,HDFCBANK,28Oct2025,650.0,CE,1100,331.25
35525,HDFCBANK,28Oct2025,650.0,PE,1100,0.05
35526,HDFCLIFE,28Oct2025,530.0,CE,1100,258.15
35527,HDFCLIFE,28Oct2025,530.0,PE,1100,0.05
35528,HINDPETRO,30Sep2025,255.0,CE,2025,154.1
35529,HINDPETRO,30Sep2025,255.0,PE,2025,0.05
35530,NIFTYNXT50,25Nov2025,78300.0,CE,25,416.55
35531,NIFTYNXT50,25Nov2025,78300.0,PE,25,8497.45
35532,HINDPETRO,28Oct2025,255.0,CE,2025,155.3
35533,HINDPETRO,28Oct2025,255.0,PE,2025,0.05
35534,HINDZINC,25Nov2025,160.0,CE,1225,296.7
35535,HINDZINC,25Nov2025,160.0,PE,1225,0.05
35536,NIFTYNXT50,25Nov2025,78400.0,CE,25,405.55
35537,NIFTYNXT50,25Nov2025,78400.0,PE,25,8585.3
35538,NIFTYNXT50,25Nov2025,78600.0,CE,25,384.3
35539,ICICIGI,30Sep2025,1000.0,CE,325,887.55
35540,NIFTYNXT50,25Nov2025,78600.0,PE,25,8761.8
35541,ICICIGI,30Sep2025,1000.0,PE,325,0.05
35542,NIFTYNXT50,25Nov2025,78700.0,CE,25,374.05
35543,CHOLAFIN,30Sep2025,940.0,CE,625,648.45
35544,NIFTYNXT50,25Nov2025,78700.0,PE,25,8850.45
35545,CHOLAFIN,30Sep2025,940.0,PE,625,0.05
35546,NIFTYNXT50,25Nov2025,96500.0,CE,25,0.75
35547,ADANIPORTS,28Oct2025,1880.0,CE,475,1.5
35548,ADANIPORTS,28Oct2025,1880.0,PE,475,456.15
35549,NIFTYNXT50,25Nov2025,96500.0,PE,25,26076.0
35550,360ONE,30Sep2025,1520.0,CE,500,0.05
35551,360ONE,30Sep2025,1520.0,PE,500,414.95
35552,ICICIGI,28Oct2025,1000.0,CE,325,892.3
35553,ICICIGI,28Oct2025,1000.0,PE,325,0.05
35554,COALINDIA,30Sep2025,190.0,CE,1350,203.55
35555,COALINDIA,30Sep2025,190.0,PE,1350,0.05
35556,ALKEM,28Oct2025,7400.0,CE,125,0.2
35557,COALINDIA,28Oct2025,250.0,CE,1350,144.85
35558,ALKEM,28Oct2025,7400.0,PE,125,1871.4
35559,COALINDIA,28Oct2025,250.0,PE,1350,0.05
35560,ICICIGI,25Nov2025,1240.0,CE,325,659.65
35561,ICICIGI,25Nov2025,1240.0,PE,325,0.05
35562,IIFL,28Oct2025,180.0,CE,1650,270.7
35563,IIFL,28Oct2025,180.0,PE,1650,0.05
35564,COFORGE,30Sep2025,880.0,CE,375,946.25
35565,COFORGE,30Sep2025,880.0,PE,375,0.05
35566,INDHOTEL,28Oct2025,550.0,CE,1000,235.75
35567,COFORGE,30Sep2025,1180.0,CE,375,646.85
35568,BANKNIFTY,30Sep2025,30000.0,CE,35,25786.1
35569,COFORGE,30Sep2025,1180.0,PE,375,0.05
35570,INDHOTEL,28Oct2025,550.0,PE,1000,0.05
35571,360ONE,28Oct2025,1520.0,CE,500,1.65
35572,360ONE,28Oct2025,1520.0,PE,500,409.4
35573,INDIGO,30Sep2025,3200.0,CE,150,2521.75
35574,INDIGO,30Sep2025,3200.0,PE,150,0.05
35575,360ONE,25Nov2025,1400.0,CE,500,16.45
35576,BANKNIFTY,30Sep2025,30000.0,PE,35,0.05
35577,360ONE,25Nov2025,1400.0,PE,500,298.55
35578,COFORGE,28Oct2025,960.0,CE,375,870.9
35579,COFORGE,28Oct2025,960.0,PE,375,0.05
35580,ABB,30Sep2025,6900.0,CE,125,0.05
35581,ABB,30Sep2025,6900.0,PE,125,1450.55
35582,AMBER,28Oct2025,9800.0,CE,100,174.0
35583,COLPAL,30Sep2025,2980.0,CE,225,0.05
35584,COLPAL,30Sep2025,2980.0,PE,225,608.6
35585,AMBER,28Oct2025,9800.0,PE,100,1647.7
35586,INDIGO,30Sep2025,4100.0,CE,150,1623.55
35587,INDIGO,30Sep2025,4100.0,PE,150,0.05
35588,INDIGO,28Oct2025,4100.0,CE,150,1643.0
35589,CONCOR,30Sep2025,390.0,CE,1250,171.9
35590,CONCOR,30Sep2025,390.0,PE,1250,0.05
35591,INDIGO,28Oct2025,4100.0,PE,150,0.2
35592,INDIGO,25Nov2025,3800.0,CE,150,1958.8
35593,NIFTY,30Sep2025,7000.0,CE,75,18437.3
35594,INDIGO,25Nov2025,3800.0,PE,150,0.4
35595,INDUSINDBK,25Nov2025,360.0,CE,700,379.55
35596,NIFTY,30Sep2025,7000.0,PE,75,0.05
35597,INDUSINDBK,25Nov2025,360.0,PE,700,0.05
35598,INFY,28Oct2025,760.0,CE,400,785.7
35599,INFY,28Oct2025,760.0,PE,400,0.05
35600,HDFCAMC,30Sep2025,7000.0,CE,150,0.4
35601,HDFCAMC,30Sep2025,7000.0,PE,150,1136.75
35602,ABB,30Sep2025,8200.0,CE,125,0.05
35603,NIFTY,23Sep2025,19750.0,CE,75,5689.7
35604,ABB,30Sep2025,8200.0,PE,125,2748.0
35605,INFY,28Oct2025,980.0,CE,400,567.15
35606,INFY,28Oct2025,980.0,PE,400,0.05
35607,NIFTY,23Sep2025,19750.0,PE,75,0.05
35608,HDFCBANK,30Sep2025,700.0,CE,1100,278.3
35609,HDFCBANK,30Sep2025,700.0,PE,1100,0.05
35610,DABUR,28Oct2025,720.0,CE,1250,0.05
35611,INFY,25Nov2025,720.0,CE,400,828.75
35612,DABUR,28Oct2025,720.0,PE,1250,178.95
35613,INFY,25Nov2025,720.0,PE,400,0.05
35614,HEROMOTOCO,30Sep2025,6200.0,CE,150,0.7
35615,HEROMOTOCO,30Sep2025,6200.0,PE,150,818.55
35616,ABB,28Oct2025,6900.0,CE,125,9.95
35617,ABB,28Oct2025,6900.0,PE,125,1428.0
35618,INFY,25Nov2025,1000.0,CE,400,551.95
35619,ABB,28Oct2025,8200.0,CE,125,0.15
35620,ABB,28Oct2025,8200.0,PE,125,2709.55
35621,DELHIVERY,30Sep2025,535.0,CE,2075,1.6
35622,INFY,25Nov2025,1000.0,PE,400,0.05
35623,HFCL,30Sep2025,40.0,CE,6450,37.75
35624,HFCL,30Sep2025,40.0,PE,6450,0.05
35625,DELHIVERY,30Sep2025,535.0,PE,2075,51.05
35626,INOXWIND,28Oct2025,185.0,CE,3272,2.2
35627,INOXWIND,28Oct2025,185.0,PE,3272,37.3
35628,IOC,30Sep2025,75.0,CE,4875,72.3
35629,IOC,30Sep2025,75.0,PE,4875,0.05
35630,ADANIGREEN,30Sep2025,1400.0,CE,600,0.05
35631,ADANIGREEN,30Sep2025,1400.0,PE,600,418.4
35632,IOC,28Oct2025,75.0,CE,4875,72.65
35633,IOC,28Oct2025,75.0,PE,4875,0.05
35634,DIVISLAB,30Sep2025,3400.0,CE,100,2718.65
35635,DIVISLAB,30Sep2025,3400.0,PE,100,0.05
35636,IRCTC,30Sep2025,450.0,CE,875,286.3
35637,IRCTC,30Sep2025,450.0,PE,875,0.05
35638,DIVISLAB,30Sep2025,4300.0,CE,100,1820.4
35639,DIVISLAB,30Sep2025,4300.0,PE,100,0.05
35640,DIVISLAB,28Oct2025,4600.0,CE,100,1543.05
35641,DIVISLAB,28Oct2025,4600.0,PE,100,0.4
35642,IRCTC,28Oct2025,450.0,CE,875,288.4
35643,IRCTC,28Oct2025,450.0,PE,875,0.05
35644,ABB,25Nov2025,7000.0,CE,125,31.6
35645,ABB,25Nov2025,7000.0,PE,125,1516.5
35646,ABB,25Nov2025,7600.0,CE,125,9.65
35647,ABB,25Nov2025,7600.0,PE,125,2087.75
35648,EICHERMOT,30Sep2025,7150.0,CE,175,28.95
35649,EICHERMOT,30Sep2025,7150.0,PE,175,276.95
35650,ADANIENT,30Sep2025,3050.0,CE,300,0.35
35651,ADANIENT,30Sep2025,3050.0,PE,300,642.4
35652,ITC,28Oct2025,525.0,CE,1600,0.05
35653,ITC,28Oct2025,525.0,PE,1600,109.95
35654,ADANIENT,30Sep2025,3500.0,CE,300,0.05
35655,ADANIENT,30Sep2025,3500.0,PE,300,1091.2
35656,APOLLOHOSP,28Oct2025,5500.0,CE,125,2387.15
35657,APOLLOHOSP,28Oct2025,5500.0,PE,125,0.05
35658,ITC,28Oct2025,590.0,CE,1600,0.05
35659,ITC,28Oct2025,590.0,PE,1600,174.55
35660,FINNIFTY,30Sep2025,29750.0,CE,65,0.15
35661,FINNIFTY,30Sep2025,29750.0,PE,65,2993.4
35662,ITC,25Nov2025,530.0,CE,1600,0.05
35663,ITC,25Nov2025,530.0,PE,1600,112.5
35664,EICHERMOT,28Oct2025,8000.0,CE,175,24.45
35665,EICHERMOT,28Oct2025,8000.0,PE,175,1046.65
35666,JINDALSTEL,28Oct2025,520.0,CE,625,531.15
35667,JINDALSTEL,28Oct2025,520.0,PE,625,0.05
35668,ASHOKLEY,30Sep2025,185.0,CE,5000,0.05
35669,ASHOKLEY,30Sep2025,185.0,PE,5000,45.9
35670,JSWENERGY,30Sep2025,240.0,CE,1000,298.3
35671,JSWENERGY,30Sep2025,240.0,PE,1000,0.05
35672,ETERNAL,28Oct2025,210.0,CE,2425,129.3
35673,ETERNAL,28Oct2025,210.0,PE,2425,0.05
35674,JSWENERGY,28Oct2025,240.0,CE,1000,299.4
35675,JSWENERGY,28Oct2025,240.0,PE,1000,0.05
35676,JSWENERGY,25Nov2025,300.0,CE,1000,241.25
35677,JSWENERGY,25Nov2025,300.0,PE,1000,0.05
35678,JSWSTEEL,28Oct2025,730.0,CE,675,396.0
35679,JSWSTEEL,28Oct2025,730.0,PE,675,0.05
35680,KALYANKJIL,28Oct2025,260.0,CE,1175,256.75
35681,KALYANKJIL,28Oct2025,260.0,PE,1175,0.05
35682,AMBUJACEM,30Sep2025,730.0,CE,1050,0.05
35683,AMBUJACEM,30Sep2025,730.0,PE,1050,147.6
35684,FEDERALBNK,30Sep2025,105.0,CE,5000,93.65
35685,FEDERALBNK,30Sep2025,105.0,PE,5000,0.05
35686,KALYANKJIL,28Oct2025,350.0,CE,1175,167.65
35687,FEDERALBNK,30Sep2025,137.5,CE,5000,61.2
35688,KALYANKJIL,28Oct2025,350.0,PE,1175,0.35
35689,FEDERALBNK,30Sep2025,137.5,PE,5000,0.05
35690,KAYNES,28Oct2025,4300.0,CE,100,2956.9
35691,KAYNES,28Oct2025,4300.0,PE,100,0.75
35692,KEI,28Oct2025,2300.0,CE,175,1864.75
35693,KEI,28Oct2025,2300.0,PE,175,0.05
35694,KEI,28Oct2025,2750.0,CE,175,1418.7
35695,KEI,28Oct2025,2750.0,PE,175,0.95
35696,FEDERALBNK,28Oct2025,135.0,CE,5000,64.35
35697,FEDERALBNK,28Oct2025,135.0,PE,5000,0.05
35698,KFINTECH,30Sep2025,400.0,CE,450,745.6
35699,KFINTECH,30Sep2025,400.0,PE,450,0.05
35700,ICICIBANK,30Sep2025,1820.0,CE,700,0.05
35701,ICICIBANK,30Sep2025,1820.0,PE,700,394.75
35702,KFINTECH,30Sep2025,550.0,CE,450,595.9
35703,ADANIENT,28Oct2025,3050.0,CE,300,15.85
35704,ADANIENT,28Oct2025,3050.0,PE,300,643.55
35705,ASIANPAINT,28Oct2025,3440.0,CE,250,0.05
35706,ASIANPAINT,28Oct2025,3440.0,PE,250,938.4
35707,INDHOTEL,30Sep2025,400.0,CE,1000,382.85
35708,KFINTECH,30Sep2025,550.0,PE,450,0.05
35709,GAIL,30Sep2025,85.0,CE,3150,96.15
35710,KFINTECH,28Oct2025,550.0,CE,450,598.5
35711,INDHOTEL,30Sep2025,400.0,PE,1000,0.05
35712,GAIL,30Sep2025,85.0,PE,3150,0.05
35713,ADANIENT,28Oct2025,3500.0,CE,300,2.05
35714,ADANIENT,28Oct2025,3500.0,PE,300,1076.7
35715,GAIL,28Oct2025,115.0,CE,3150,66.75
35716,GAIL,28Oct2025,115.0,PE,3150,0.05
35717,KFINTECH,28Oct2025,550.0,PE,450,0.05
35718,KFINTECH,25Nov2025,100.0,CE,450,1045.95
35719,GLENMARK,30Sep2025,1580.0,CE,375,531.5
35720,GLENMARK,30Sep2025,1580.0,PE,375,0.05
35721,GLENMARK,30Sep2025,1620.0,CE,375,491.6
35722,KFINTECH,25Nov2025,100.0,PE,450,0.05
35723,KOTAKBANK,28Oct2025,2620.0,CE,400,0.35
35724,KOTAKBANK,28Oct2025,2620.0,PE,400,548.3
35725,GLENMARK,30Sep2025,1620.0,PE,375,0.05
35726,GLENMARK,28Oct2025,1360.0,CE,375,757.5
35727,KOTAKBANK,25Nov2025,2960.0,CE,400,0.15
35728,GLENMARK,28Oct2025,1360.0,PE,375,0.05
35729,GMRAIRPORT,30Sep2025,65.0,CE,6975,26.9
35730,KOTAKBANK,25Nov2025,2960.0,PE,400,872.1
35731,KPITTECH,28Oct2025,1620.0,CE,400,6.85
35732,KPITTECH,28Oct2025,1620.0,PE,400,314.65
35733,LAURUSLABS,25Nov2025,480.0,CE,1700,448.7
35734,LAURUSLABS,25Nov2025,480.0,PE,1700,0.05
35735,GMRAIRPORT,30Sep2025,65.0,PE,6975,0.05
35736,ADANIGREEN,25Nov2025,1440.0,CE,600,8.45
35737,GMRAIRPORT,28Oct2025,52.0,CE,6975,40.15
35738,GMRAIRPORT,28Oct2025,52.0,PE,6975,0.05
35739,ADANIGREEN,25Nov2025,1440.0,PE,600,453.3
35740,GODREJCP,28Oct2025,1640.0,CE,500,0.15
35741,GODREJCP,28Oct2025,1640.0,PE,500,390.85
35742,ADANIPORTS,25Nov2025,2080.0,CE,475,1.7
35743,ADANIPORTS,25Nov2025,2080.0,PE,475,645.35
35744,LICHSGFIN,28Oct2025,860.0,CE,1000,0.05
35745,GODREJPROP,28Oct2025,800.0,CE,275,1292.95
35746,GODREJPROP,28Oct2025,800.0,PE,275,0.05
35747,LICHSGFIN,28Oct2025,860.0,PE,1000,261.1
35748,INDUSINDBK,30Sep2025,1100.0,CE,700,0.05
35749,INDUSINDBK,30Sep2025,1100.0,PE,700,362.4
35750,LICHSGFIN,25Nov2025,740.0,CE,1000,4.05
35751,LICHSGFIN,25Nov2025,740.0,PE,1000,142.5
35752,INDUSTOWER,30Sep2025,290.0,CE,1700,64.9
35753,INDUSTOWER,30Sep2025,290.0,PE,1700,0.15
35754,LICI,30Sep2025,590.0,CE,700,300.55
35755,LICI,30Sep2025,590.0,PE,700,0.05
35756,LICI,28Oct2025,590.0,CE,700,303.35
35757,LICI,28Oct2025,590.0,PE,700,0.05
35758,LICI,25Nov2025,360.0,CE,700,533.5
35759,LICI,25Nov2025,360.0,PE,700,0.05
35760,HAL,30Sep2025,2900.0,CE,150,1962.5
35761,HAL,30Sep2025,2900.0,PE,150,0.05
35762,HAL,28Oct2025,2600.0,CE,150,2274.15
35763,HAL,28Oct2025,2600.0,PE,150,0.05
35764,LT,28Oct2025,4650.0,CE,175,1.2
35765,LT,28Oct2025,4650.0,PE,175,934.25
35766,LUPIN,28Oct2025,920.0,CE,425,1132.75
35767,AMBER,30Sep2025,9500.0,CE,100,37.15
35768,AMBER,30Sep2025,9500.0,PE,100,1257.6
35769,AMBER,30Sep2025,9700.0,CE,100,23.8
35770,AMBER,30Sep2025,9700.0,PE,100,1443.85
35771,JINDALSTEL,30Sep2025,560.0,CE,625,488.75
35772,JINDALSTEL,30Sep2025,560.0,PE,625,0.05
35773,LUPIN,28Oct2025,920.0,PE,425,0.05
35774,AMBER,30Sep2025,10400.0,CE,100,4.2
35775,AMBER,30Sep2025,10400.0,PE,100,2122.9
35776,HAVELLS,28Oct2025,1000.0,CE,500,601.0
35777,HAVELLS,28Oct2025,1000.0,PE,500,0.05
35778,M&M,28Oct2025,1700.0,CE,200,1953.55
35779,M&M,28Oct2025,1700.0,PE,200,0.05
35780,M&M,28Oct2025,2350.0,CE,200,1307.9
35781,HDFCAMC,30Sep2025,4100.0,CE,150,1758.05
35782,M&M,28Oct2025,2350.0,PE,200,0.05
35783,M&M,25Nov2025,2300.0,CE,200,1368.3
35784,M&M,25Nov2025,2300.0,PE,200,0.15
35785,JIOFIN,30Sep2025,410.0,CE,2350,0.05
35786,JIOFIN,30Sep2025,410.0,PE,2350,91.85
35787,HDFCAMC,30Sep2025,4100.0,PE,150,0.05
35788,AMBER,30Sep2025,10600.0,CE,100,2.45
35789,AMBER,30Sep2025,10600.0,PE,100,2320.75
35790,AMBER,28Oct2025,9500.0,CE,100,229.9
35791,MARICO,28Oct2025,930.0,CE,1200,0.05
35792,AMBER,28Oct2025,9500.0,PE,100,1405.65
35793,HDFCLIFE,28Oct2025,500.0,CE,1100,287.95
35794,HDFCLIFE,28Oct2025,500.0,PE,1100,0.05
35795,MARICO,28Oct2025,930.0,PE,1200,204.1
35796,HEROMOTOCO,30Sep2025,5650.0,CE,150,18.8
35797,AMBER,28Oct2025,9700.0,CE,100,191.1
35798,AMBER,28Oct2025,9700.0,PE,100,1565.45
35799,AMBER,28Oct2025,10400.0,CE,100,96.9
35800,MAXHEALTH,25Nov2025,640.0,CE,525,540.65
35801,MAXHEALTH,25Nov2025,640.0,PE,525,0.05
35802,MCX,25Nov2025,3600.0,CE,125,4439.7
35803,KAYNES,30Sep2025,8400.0,CE,100,25.7
35804,MCX,25Nov2025,3600.0,PE,125,0.05
35805,KAYNES,30Sep2025,8400.0,PE,100,1181.75
35806,HEROMOTOCO,30Sep2025,5650.0,PE,150,302.75
35807,HEROMOTOCO,28Oct2025,6200.0,CE,150,26.0
35808,MPHASIS,28Oct2025,2050.0,CE,275,964.35
35809,HEROMOTOCO,28Oct2025,6200.0,PE,150,814.7
35810,MPHASIS,28Oct2025,2050.0,PE,275,0.1
35811,NATIONALUM,25Nov2025,280.0,CE,3750,2.7
35812,NATIONALUM,25Nov2025,280.0,PE,3750,65.75
35813,HFCL,30Sep2025,42.5,CE,6450,35.25
35814,HFCL,30Sep2025,42.5,PE,6450,0.05
35815,NAUKRI,28Oct2025,760.0,CE,375,629.9
35816,AMBER,28Oct2025,10400.0,PE,100,2166.6
35817,NAUKRI,28Oct2025,760.0,PE,375,0.05
35818,NAUKRI,28Oct2025,940.0,CE,375,451.1
35819,AMBER,28Oct2025,10600.0,CE,100,79.05
35820,FINNIFTY,30Sep2025,29850.0,CE,65,0.1
35821,NAUKRI,28Oct2025,940.0,PE,375,0.05
35822,FINNIFTY,30Sep2025,29850.0,PE,65,3093.15
35823,NCC,30Sep2025,110.0,CE,2700,106.0
35824,BANKNIFTY,25Nov2025,70300.0,CE,35,2.65
35825,NCC,30Sep2025,110.0,PE,2700,0.05
35826,LAURUSLABS,30Sep2025,1080.0,CE,1700,0.5
35827,BANKNIFTY,25Nov2025,70300.0,PE,35,13780.8
35828,BANKNIFTY,25Nov2025,70400.0,CE,35,2.5
35829,BANKNIFTY,25Nov2025,70400.0,PE,35,13879.5
35830,BANKNIFTY,25Nov2025,78000.0,CE,35,0.05
35831,NCC,28Oct2025,110.0,CE,2700,106.5
35832,NCC,28Oct2025,110.0,PE,2700,0.05
35833,AMBER,28Oct2025,10600.0,PE,100,2347.45
35834,LAURUSLABS,30Sep2025,1080.0,PE,1700,155.15
35835,NCC,25Nov2025,110.0,CE,2700,107.05
35836,NCC,25Nov2025,110.0,PE,2700,0.05
35837,LICHSGFIN,30Sep2025,360.0,CE,1000,233.9
35838,LICHSGFIN,30Sep2025,360.0,PE,1000,0.05
35839,BANKNIFTY,25Nov2025,78000.0,PE,35,21391.2
35840,FINNIFTY,30Sep2025,34100.0,CE,65,0.05
35841,FINNIFTY,30Sep2025,34100.0,PE,65,7334.75
35842,FINNIFTY,25Nov2025,32600.0,CE,65,6.2
35843,FINNIFTY,25Nov2025,32600.0,PE,65,5539.2
35844,NIFTY,28Oct2025,30050.0,CE,75,0.35
35845,NIFTY,28Oct2025,30050.0,PE,75,4426.55
35846,NHPC,25Nov2025,40.0,CE,6400,47.55
35847,NHPC,25Nov2025,40.0,PE,6400,0.05
35848,NTPC,25Nov2025,200.0,CE,1500,139.25
35849,NTPC,25Nov2025,200.0,PE,1500,0.05
35850,NUVAMA,30Sep2025,3400.0,CE,75,3010.65
35851,NUVAMA,30Sep2025,3400.0,PE,75,0.05
35852,NUVAMA,30Sep2025,4300.0,CE,75,2112.45
35853,NUVAMA,30Sep2025,4300.0,PE,75,0.05
35854,AMBER,25Nov2025,9400.0,CE,100,430.05
35855,NUVAMA,28Oct2025,3400.0,CE,75,3026.7
35856,NIFTY,28Oct2025,30100.0,CE,75,0.3
35857,NIFTY,28Oct2025,30100.0,PE,75,4476.15
35858,AMBER,25Nov2025,9400.0,PE,100,1462.85
35859,NUVAMA,28Oct2025,3400.0,PE,75,0.05
35860,NIFTY,28Oct2025,30150.0,CE,75,0.3
35861,AMBER,25Nov2025,11200.0,CE,100,128.9
35862,AMBER,25Nov2025,11200.0,PE,100,2941.35
35863,NIFTY,28Oct2025,30150.0,PE,75,4525.8
35864,NIFTYNXT50,28Oct2025,79200.0,CE,25,88.3
35865,NUVAMA,28Oct2025,4300.0,CE,75,2136.2
35866,NUVAMA,28Oct2025,4300.0,PE,75,3.55
35867,NIFTYNXT50,28Oct2025,79200.0,PE,25,9426.3
35868,NYKAA,28Oct2025,172.5,CE,3125,74.6
35869,NYKAA,28Oct2025,172.5,PE,3125,0.05
35870,OFSS,30Sep2025,4000.0,CE,75,5182.85
35871,BAJAJ-AUTO,30Sep2025,10900.0,CE,75,0.15
35872,OFSS,30Sep2025,4000.0,PE,75,0.05
35873,OFSS,30Sep2025,5300.0,CE,75,3885.4
35874,OFSS,30Sep2025,5300.0,PE,75,0.05
35875,OFSS,28Oct2025,5300.0,CE,75,3910.35
35876,HINDUNILVR,30Sep2025,3260.0,CE,300,0.05
35877,OFSS,28Oct2025,5300.0,PE,75,0.05
35878,LTIM,30Sep2025,3400.0,CE,150,2131.15
35879,HINDUNILVR,30Sep2025,3260.0,PE,300,666.85
35880,BANKNIFTY,25Nov2025,69800.0,CE,35,3.6
35881,LTIM,30Sep2025,3400.0,PE,150,0.05
